record_id,Inspector_id,inspector_name,municipality_id,municipality_name,source_of_pollution,latitude,longitude,record_created_at,record_assigned_at,In_progress_created_at,record_closed_at,record_status,resolution_type,level_of_pollution,type,value
493,4,Bob Williams,5,Kapishtec,household,41.97433652451527,21.48837361884793,2023-09-12 14:32:58,2023-09-14 19:47:54,2023-10-20 23:46:37,2023-10-25 17:55:52,completed,fine,Low,pm10,26.0
494,3,Charlie Johnson,3,Centar,household,41.99816186214316,21.430395278252625,2023-10-24 09:27:50,2023-10-28 09:07:11,2023-10-28 17:47:49,2023-10-28 19:01:06,completed,fine,Low,pm10,10.0
495,2,Alice Doe,4,Gjorche,household,42.00375243497792,21.403814486586665,2023-09-28 09:09:50,2023-10-07 07:09:45,,,pending,,Low,pm10,8.0
496,2,Alice Doe,5,Kapishtec,other,41.97254080449268,21.48595527088939,2023-10-12 18:21:38,2023-10-25 16:04:22,2023-10-28 04:28:16,,in_progress,,Low,pm10,11.0
497,5,Michael Moore,3,Centar,household,41.99697684838347,21.435847801246457,2023-09-22 01:54:46,2023-10-21 01:56:36,,,pending,,Low,pm10,11.0
498,3,Charlie Johnson,2,Aerodrom,household,41.99043552265936,21.444942611184025,2023-08-10 14:30:40,2023-10-17 03:38:55,2023-10-19 10:19:46,,in_progress,,Low,pm10,13.0
499,4,Bob Williams,5,Kapishtec,factory,41.97154554892227,21.492694782554317,2023-08-03 14:35:41,2023-08-21 20:00:55,2023-08-28 23:16:03,,in_progress,,Low,pm10,13.0
500,1,John Doe,2,Aerodrom,other,41.98781743961034,21.456417514087075,2023-10-07 07:54:44,2023-10-08 10:34:50,2023-10-26 18:20:43,2023-10-28 15:34:58,completed,warning,Low,pm10,10.0
501,2,Alice Doe,5,Kapishtec,other,41.98080351854513,21.48509935054046,2023-09-25 04:56:41,2023-10-06 08:29:24,2023-10-10 18:40:05,2023-10-16 06:25:20,completed,other,Low,pm10,12.0
502,5,Michael Moore,3,Centar,other,41.98828190876381,21.43776529251532,2023-08-04 22:36:55,2023-10-26 06:49:15,2023-10-28 05:37:05,,in_progress,,Low,pm10,9.0
503,2,Alice Doe,2,Aerodrom,other,42.00180328275016,21.45057157744589,2023-09-05 06:31:41,2023-10-06 04:07:05,2023-10-17 12:53:13,,in_progress,,Low,pm10,10.0
504,1,John Doe,3,Centar,other,41.9917995620248,21.425072876937733,2023-09-26 09:03:18,2023-10-05 00:24:20,2023-10-23 19:59:35,2023-10-24 18:59:27,completed,warning,Low,pm10,11.0
505,4,Bob Williams,3,Centar,other,41.99723421312797,21.42715864602927,2023-08-04 13:15:42,2023-09-20 20:14:58,2023-10-04 08:58:40,2023-10-12 18:27:48,completed,declined,Low,pm10,11.0
506,4,Bob Williams,2,Aerodrom,household,41.9888340214921,21.4514685873812,2023-10-28 16:52:12,2023-10-28 16:56:56,,,pending,,Low,pm10,13.0
507,4,Bob Williams,1,Karposh,household,42.00944185316682,21.40195075163877,2023-08-26 05:55:33,2023-09-16 10:57:32,2023-10-03 09:22:06,2023-10-11 04:13:19,completed,other,Low,pm10,8.0
508,4,Bob Williams,5,Kapishtec,factory,41.97420093058847,21.49407551892571,2023-08-19 18:27:42,2023-10-26 05:32:19,2023-10-27 11:38:32,,in_progress,,Low,pm10,13.0
509,2,Alice Doe,5,Kapishtec,household,41.97731250762646,21.49770138462541,2023-08-05 01:07:55,2023-09-21 18:10:14,2023-10-25 17:09:48,,in_progress,,Low,pm10,12.0
510,4,Bob Williams,1,Karposh,other,41.99811596344078,21.40987732728288,2023-10-24 19:43:30,2023-10-26 22:05:11,2023-10-27 00:17:54,2023-10-27 21:16:32,completed,other,Low,pm10,21.0
511,5,Michael Moore,4,Gjorche,other,41.9979753362238,21.40179640409481,2023-08-05 17:38:33,2023-10-24 21:08:36,,,pending,,Low,pm10,11.0
512,3,Charlie Johnson,5,Kapishtec,other,41.97128400645661,21.49717472427898,2023-08-22 07:03:05,2023-10-16 14:07:36,,,pending,,Low,pm10,21.0
513,4,Bob Williams,1,Karposh,household,41.9987932186479,21.406506648699224,2023-10-02 08:12:36,2023-10-18 21:44:32,2023-10-27 17:47:55,2023-10-28 03:15:55,completed,warning,Low,pm10,5.0
514,1,John Doe,3,Centar,other,41.99113550141899,21.43798622882659,2023-09-18 10:37:50,2023-09-29 14:43:52,,,pending,,Low,pm10,11.0
515,2,Alice Doe,2,Aerodrom,household,41.99808993095,21.451675975762637,2023-10-15 02:15:07,2023-10-26 22:28:26,,,pending,,Low,pm10,12.0
516,4,Bob Williams,4,Gjorche,other,41.99998616361398,21.402186744550846,2023-10-10 02:15:04,2023-10-23 11:43:00,2023-10-28 12:58:36,2023-10-28 18:57:18,completed,other,Low,pm10,21.0
517,4,Bob Williams,3,Centar,household,41.98481590474231,21.433588588568416,2023-09-05 01:06:05,2023-09-22 12:28:08,2023-10-20 14:06:20,2023-10-27 15:18:10,completed,warning,Low,pm10,12.0
518,4,Bob Williams,1,Karposh,other,42.01000690796027,21.406062239531007,2023-08-17 07:09:55,2023-09-13 19:42:02,2023-09-26 17:06:06,2023-10-03 13:48:29,completed,warning,Low,pm10,21.0
519,2,Alice Doe,2,Aerodrom,other,41.99803721708441,21.459525694016147,2023-09-20 11:36:34,2023-10-24 08:09:34,2023-10-24 18:41:11,,in_progress,,Low,pm10,10.0
520,4,Bob Williams,4,Gjorche,factory,42.00096262574119,21.39515968266676,2023-10-01 08:30:19,2023-10-23 17:18:25,2023-10-26 00:53:51,2023-10-26 10:10:08,completed,fine,Low,pm10,26.0
521,4,Bob Williams,4,Gjorche,other,42.00303164209751,21.40356552876285,2023-09-15 12:59:20,2023-10-11 21:34:04,,,pending,,Low,pm10,13.0
522,4,Bob Williams,3,Centar,household,41.9839640622641,21.42582197996259,2023-10-16 14:36:04,2023-10-27 02:36:45,2023-10-27 09:40:26,,in_progress,,Low,pm10,12.0
523,2,Alice Doe,5,Kapishtec,other,41.97024679700922,21.49156431812944,2023-09-03 18:15:39,2023-09-14 22:09:52,2023-09-19 07:41:41,,in_progress,,Low,pm10,10.0
524,3,Charlie Johnson,4,Gjorche,household,41.998510318398814,21.39944833814936,2023-08-21 09:56:27,2023-10-23 23:35:49,2023-10-24 04:24:23,2023-10-27 02:03:38,completed,warning,Low,pm10,12.0
525,1,John Doe,3,Centar,other,41.99065664826629,21.43881234288035,2023-09-10 04:05:56,2023-09-18 19:03:43,2023-09-25 06:05:41,,in_progress,,Low,pm10,11.0
526,2,Alice Doe,4,Gjorche,other,42.00062219208683,21.404626040078465,2023-10-09 21:30:42,2023-10-12 04:44:51,2023-10-18 07:27:00,,in_progress,,Low,pm10,21.0
527,5,Michael Moore,4,Gjorche,household,41.99487358812696,21.40624722083457,2023-10-10 18:41:28,2023-10-20 04:56:50,2023-10-20 18:18:52,2023-10-21 04:04:24,completed,other,Low,pm10,14.0
528,3,Charlie Johnson,5,Kapishtec,other,41.97147470403184,21.484929121145523,2023-10-09 05:43:25,2023-10-10 01:07:24,2023-10-16 15:58:40,2023-10-20 02:24:23,completed,other,Low,pm10,12.0
529,5,Michael Moore,2,Aerodrom,other,41.99993631904994,21.451781593075008,2023-08-06 20:12:48,2023-10-15 05:31:56,2023-10-27 04:44:38,,in_progress,,Low,pm10,14.0
530,4,Bob Williams,4,Gjorche,other,42.003269605266766,21.39674580885445,2023-10-06 16:10:20,2023-10-09 00:12:05,2023-10-19 12:57:33,,in_progress,,Low,pm10,22.0
531,5,Michael Moore,4,Gjorche,factory,41.99592503351698,21.3999388152487,2023-10-17 05:01:29,2023-10-21 20:38:25,2023-10-28 10:00:17,2023-10-28 20:24:48,completed,warning,Medium,pm10,34.0
532,2,Alice Doe,4,Gjorche,household,42.00767511514199,21.401635867660104,2023-08-17 19:19:44,2023-09-30 19:25:53,2023-10-06 06:41:24,,in_progress,,Low,pm10,5.0
533,5,Michael Moore,4,Gjorche,other,42.00699230607376,21.40385848812848,2023-08-28 13:42:48,2023-10-26 17:43:36,,,pending,,Low,pm10,23.0
534,5,Michael Moore,4,Gjorche,factory,41.995139993743706,21.397765615734567,2023-10-22 04:13:24,2023-10-25 00:34:21,2023-10-28 20:54:25,2023-10-28 20:54:28,completed,fine,Low,pm10,5.0
535,3,Charlie Johnson,4,Gjorche,factory,42.00304459983046,21.403417374441386,2023-09-19 11:13:50,2023-10-27 04:24:38,2023-10-27 08:52:31,,in_progress,,Low,pm10,11.0
536,4,Bob Williams,3,Centar,other,41.99586524704206,21.4293533552543,2023-10-11 21:56:25,2023-10-12 23:36:20,2023-10-13 04:44:14,,in_progress,,Low,pm10,11.0
537,1,John Doe,2,Aerodrom,household,41.99313496964899,21.459032979255923,2023-09-14 15:56:59,2023-10-13 14:13:52,2023-10-17 11:27:16,,in_progress,,Low,pm10,10.0
538,1,John Doe,3,Centar,other,41.99186479979983,21.42554170048468,2023-08-28 10:24:29,2023-09-28 09:07:46,,,pending,,Low,pm10,11.0
539,4,Bob Williams,3,Centar,household,41.99437789311786,21.431800621462724,2023-08-09 23:35:20,2023-09-28 03:57:34,2023-10-04 22:33:26,,in_progress,,Low,pm10,11.0
540,1,John Doe,2,Aerodrom,factory,42.000435707895946,21.45349172375122,2023-09-20 02:18:02,2023-09-24 12:31:00,2023-10-12 03:26:57,,in_progress,,Low,pm10,8.0
541,5,Michael Moore,2,Aerodrom,household,41.99885650387465,21.456439225529504,2023-08-29 12:06:54,2023-10-03 07:44:22,2023-10-25 07:30:33,2023-10-28 19:27:03,completed,declined,Low,pm10,11.0
542,5,Michael Moore,3,Centar,factory,41.992548228658805,21.42625135051556,2023-08-29 02:52:44,2023-10-13 16:08:26,,,pending,,Low,pm10,12.0
543,5,Michael Moore,5,Kapishtec,household,41.97087719798674,21.49491822081148,2023-10-12 22:40:25,2023-10-17 15:57:02,2023-10-25 22:21:41,,in_progress,,Low,pm10,13.0
544,4,Bob Williams,2,Aerodrom,factory,41.99125983392749,21.458052433392297,2023-08-19 12:54:26,2023-09-10 23:53:52,,,pending,,Medium,pm10,32.0
545,5,Michael Moore,5,Kapishtec,other,41.9769602440034,21.49495072619339,2023-10-06 02:29:34,2023-10-25 16:30:25,2023-10-27 15:40:57,,in_progress,,Low,pm10,12.0
546,3,Charlie Johnson,3,Centar,factory,41.99727384606198,21.42955219202395,2023-10-03 20:00:56,2023-10-16 21:24:53,2023-10-28 03:01:05,2023-10-28 08:37:06,completed,other,Low,pm10,13.0
547,4,Bob Williams,1,Karposh,other,41.996364017192406,21.402043378918773,2023-08-18 23:53:32,2023-08-31 07:47:20,2023-09-24 01:18:44,,in_progress,,Low,pm10,21.0
548,1,John Doe,4,Gjorche,household,42.00572690891882,21.401518896686607,2023-10-18 21:29:43,2023-10-19 03:16:15,2023-10-26 20:38:10,,in_progress,,Low,pm10,17.0
549,3,Charlie Johnson,2,Aerodrom,factory,42.001708632486434,21.44919065131254,2023-10-19 19:14:00,2023-10-28 12:43:14,,,pending,,Low,pm10,14.0
550,3,Charlie Johnson,5,Kapishtec,household,41.97418412254564,21.49067102361274,2023-09-10 11:50:47,2023-09-26 03:13:31,2023-10-20 13:53:22,2023-10-26 00:19:38,completed,declined,Low,pm10,10.0
551,1,John Doe,1,Karposh,household,42.00630695879966,21.41139910274356,2023-10-20 04:55:25,2023-10-26 03:02:20,2023-10-26 19:43:42,2023-10-27 00:19:36,completed,warning,Low,pm10,10.0
552,1,John Doe,5,Kapishtec,other,41.97949026253282,21.49151902083798,2023-08-21 06:57:00,2023-10-01 20:26:31,2023-10-21 00:13:59,2023-10-27 02:39:19,completed,declined,Low,pm10,8.0
553,5,Michael Moore,3,Centar,factory,41.989647577690775,21.42236706277649,2023-08-17 19:40:04,2023-09-21 06:22:34,,,pending,,Low,pm10,9.0
554,2,Alice Doe,3,Centar,factory,41.99092775423132,21.43032083554231,2023-09-01 04:41:47,2023-10-02 14:19:26,2023-10-04 19:52:27,,in_progress,,Low,pm10,7.0
555,4,Bob Williams,2,Aerodrom,household,41.98964920249526,21.44478920774772,2023-10-28 04:52:28,2023-10-28 20:10:27,,,pending,,Low,pm10,9.0
556,2,Alice Doe,5,Kapishtec,factory,41.97549698793615,21.48446388012341,2023-08-26 10:12:40,2023-08-29 11:22:40,2023-09-18 22:19:15,2023-10-14 22:41:46,completed,other,Low,pm10,12.0
557,1,John Doe,5,Kapishtec,factory,41.97855883726866,21.48673533821264,2023-09-19 05:45:26,2023-10-18 14:06:45,,,pending,,Low,pm10,13.0
558,4,Bob Williams,2,Aerodrom,other,41.9965477466528,21.448471347133808,2023-08-01 16:52:07,2023-08-11 12:23:19,2023-08-19 17:33:25,,in_progress,,Low,pm10,15.0
559,1,John Doe,5,Kapishtec,household,41.97561822745293,21.483823386737456,2023-10-21 14:51:00,2023-10-25 04:16:33,2023-10-27 03:28:42,2023-10-27 13:41:15,completed,other,Low,pm10,12.0
560,4,Bob Williams,5,Kapishtec,factory,41.97493498102063,21.498302549800243,2023-09-24 08:44:10,2023-10-21 23:39:05,,,pending,,Low,pm10,13.0
561,4,Bob Williams,3,Centar,factory,41.99464320206535,21.435824836425244,2023-09-25 09:44:17,2023-10-04 13:20:12,2023-10-10 09:57:35,,in_progress,,Low,pm10,10.0
562,1,John Doe,5,Kapishtec,factory,41.97525002452835,21.48151374929614,2023-10-09 10:37:07,2023-10-19 20:53:15,,,pending,,Low,pm10,14.0
563,3,Charlie Johnson,1,Karposh,other,42.00401263705279,21.4095613321892,2023-10-03 13:30:55,2023-10-05 02:48:35,2023-10-15 12:16:10,,in_progress,,Low,pm10,13.0
564,1,John Doe,2,Aerodrom,other,41.98857554728203,21.44623979511412,2023-08-05 22:11:49,2023-09-30 07:06:17,2023-10-17 17:45:18,,in_progress,,Low,pm10,14.0
565,1,John Doe,1,Karposh,household,42.00794956134114,21.408826748558408,2023-09-15 02:02:55,2023-09-22 22:25:59,2023-10-21 23:57:03,,in_progress,,Low,pm10,11.0
566,1,John Doe,1,Karposh,other,42.00811760907583,21.40455641199155,2023-10-26 14:55:51,2023-10-26 15:42:51,2023-10-28 11:49:20,2023-10-28 19:02:20,completed,other,Low,pm10,6.0
567,2,Alice Doe,1,Karposh,factory,41.99910047578332,21.40351208442632,2023-09-04 05:11:25,2023-10-28 20:05:27,2023-10-28 20:30:16,,in_progress,,Low,pm10,12.0
568,2,Alice Doe,2,Aerodrom,factory,41.99303886950005,21.445802078995403,2023-08-31 04:15:08,2023-10-26 08:33:35,,,pending,,Low,pm10,14.0
569,2,Alice Doe,5,Kapishtec,household,41.9805142266723,21.49239033219318,2023-10-13 17:14:55,2023-10-28 15:18:41,2023-10-28 18:17:57,,in_progress,,Low,pm10,12.0
570,5,Michael Moore,5,Kapishtec,household,41.97224690411284,21.48763643270375,2023-10-08 13:04:31,2023-10-25 07:44:14,2023-10-28 07:21:47,2023-10-28 17:37:52,completed,declined,Low,pm10,12.0
571,5,Michael Moore,2,Aerodrom,household,41.992748883119255,21.44585515256938,2023-08-02 21:09:12,2023-09-05 21:10:31,,,pending,,Low,pm10,24.0
572,2,Alice Doe,3,Centar,household,41.98799762435399,21.43783032247437,2023-09-14 02:03:05,2023-09-27 03:43:23,,,pending,,Low,pm10,10.0
573,4,Bob Williams,2,Aerodrom,factory,41.99625867198037,21.4588480532518,2023-10-12 20:00:22,2023-10-23 01:56:02,,,pending,,Low,pm10,13.0
574,5,Michael Moore,1,Karposh,other,41.99866004890027,21.406798786737795,2023-08-02 16:10:17,2023-10-07 02:57:51,,,pending,,Low,pm10,26.0
575,3,Charlie Johnson,5,Kapishtec,household,41.96740601773767,21.49062709181175,2023-10-17 17:36:09,2023-10-22 02:24:35,,,pending,,Low,pm10,24.0
576,4,Bob Williams,1,Karposh,factory,42.00766822324438,21.41121392131952,2023-08-14 05:14:09,2023-10-14 05:54:03,,,pending,,Low,pm10,8.0
577,3,Charlie Johnson,3,Centar,factory,41.99594359902268,21.4250674435601,2023-08-19 22:21:29,2023-09-21 06:50:02,2023-10-11 17:36:19,2023-10-14 06:48:20,completed,warning,Low,pm10,11.0
578,5,Michael Moore,1,Karposh,factory,42.00810839567213,21.399809046385403,2023-09-19 20:22:17,2023-10-05 13:51:44,,,pending,,Low,pm10,5.0
579,1,John Doe,1,Karposh,household,42.00016168106099,21.402860397204893,2023-09-15 08:42:51,2023-10-23 23:52:00,2023-10-27 12:17:02,,in_progress,,Low,pm10,11.0
580,5,Michael Moore,3,Centar,other,41.9967955601795,21.42531034672221,2023-10-28 15:18:23,2023-10-28 18:18:10,2023-10-28 18:48:07,2023-10-28 20:19:47,completed,declined,Low,pm10,11.0
581,1,John Doe,2,Aerodrom,factory,41.99261798484072,21.458203968225597,2023-08-24 05:28:58,2023-10-13 13:20:15,2023-10-26 08:55:22,2023-10-27 16:46:25,completed,warning,Low,pm10,14.0
582,3,Charlie Johnson,5,Kapishtec,household,41.9800696158462,21.48585171444956,2023-08-17 11:33:38,2023-08-21 21:23:45,,,pending,,Low,pm10,12.0
583,1,John Doe,2,Aerodrom,other,41.99174973624944,21.45818114985667,2023-09-20 15:38:57,2023-10-21 14:18:42,,,pending,,Low,pm10,7.0
584,2,Alice Doe,3,Centar,factory,41.98549650273295,21.42952333845755,2023-08-29 08:51:00,2023-10-02 16:04:53,2023-10-14 19:46:42,2023-10-23 13:20:03,completed,warning,Low,pm10,12.0
585,1,John Doe,2,Aerodrom,other,41.999262254652365,21.458729679765117,2023-08-22 11:27:16,2023-10-05 08:26:48,,,pending,,Low,pm10,10.0
586,4,Bob Williams,2,Aerodrom,other,41.98966843778592,21.44492600654413,2023-08-07 05:00:44,2023-09-20 02:04:40,2023-09-28 08:00:13,2023-10-16 15:29:04,completed,fine,Low,pm10,9.0
587,3,Charlie Johnson,2,Aerodrom,household,41.99294260377419,21.460820818318474,2023-08-15 12:30:39,2023-09-18 01:11:29,,,pending,,Low,pm10,13.0
588,5,Michael Moore,5,Kapishtec,factory,41.97409468769782,21.48950534413101,2023-09-29 15:45:38,2023-10-22 01:35:19,2023-10-24 12:57:15,,in_progress,,Low,pm10,10.0
589,5,Michael Moore,3,Centar,factory,41.98726431745294,21.426214694785195,2023-09-06 10:23:53,2023-09-19 14:56:02,2023-10-24 08:11:09,,in_progress,,Low,pm10,14.0
590,5,Michael Moore,2,Aerodrom,household,41.98841577955364,21.449918502971524,2023-09-11 21:25:51,2023-09-16 18:57:30,2023-09-27 01:56:43,2023-10-17 20:55:09,completed,declined,Low,pm10,14.0
591,5,Michael Moore,2,Aerodrom,other,41.995517017148735,21.45563208173613,2023-08-26 21:03:03,2023-10-01 05:36:31,,,pending,,Low,pm10,18.0
592,2,Alice Doe,3,Centar,other,41.99573554459912,21.43374845385897,2023-10-13 13:59:17,2023-10-21 20:01:15,2023-10-26 16:51:00,2023-10-28 17:48:48,completed,other,Low,pm10,11.0
593,1,John Doe,4,Gjorche,household,42.00167049020075,21.40083955956043,2023-10-21 17:28:33,2023-10-24 21:50:08,,,pending,,Low,pm10,10.0
594,1,John Doe,1,Karposh,other,42.00651685832101,21.404400711722836,2023-09-29 17:54:24,2023-10-28 15:36:51,2023-10-28 19:23:01,,in_progress,,Low,pm10,10.0
595,2,Alice Doe,3,Centar,factory,41.99844742607585,21.42997965003304,2023-08-28 10:50:50,2023-10-12 14:39:52,2023-10-15 17:19:55,,in_progress,,Low,pm10,12.0
596,2,Alice Doe,4,Gjorche,other,42.005443042587984,21.396648177160323,2023-09-17 04:59:58,2023-10-17 06:32:38,,,pending,,Low,pm10,23.0
597,1,John Doe,3,Centar,household,41.98727530447542,21.432416341303693,2023-09-13 09:21:35,2023-09-24 17:56:04,2023-10-20 03:31:53,,in_progress,,Low,pm10,8.0
598,4,Bob Williams,5,Kapishtec,factory,41.97090659257588,21.49021592351762,2023-08-16 00:49:14,2023-09-08 17:49:33,,,pending,,Low,pm10,14.0
599,2,Alice Doe,5,Kapishtec,factory,41.9757046762948,21.48528051589443,2023-09-27 15:40:03,2023-10-17 07:14:19,2023-10-22 06:53:52,,in_progress,,Low,pm10,13.0
600,3,Charlie Johnson,2,Aerodrom,other,41.99100862827747,21.454615923445147,2023-08-10 14:31:35,2023-10-16 11:31:57,,,pending,,Low,pm10,6.0
601,3,Charlie Johnson,2,Aerodrom,factory,41.98721786509471,21.45406982966227,2023-10-19 02:26:20,2023-10-25 22:59:37,2023-10-28 00:25:39,,in_progress,,Low,pm10,10.0
602,1,John Doe,4,Gjorche,factory,41.99359845253336,21.401033539313644,2023-08-17 10:35:21,2023-08-30 19:40:32,2023-09-22 03:39:58,,in_progress,,Low,pm10,18.0
603,1,John Doe,4,Gjorche,household,41.997331501300565,21.39716906345329,2023-09-02 02:51:42,2023-09-29 00:23:56,2023-10-10 07:37:47,,in_progress,,Low,pm10,4.0
604,4,Bob Williams,3,Centar,other,41.994221440868245,21.42608634745701,2023-08-24 22:16:59,2023-09-27 01:55:44,2023-10-21 08:05:11,,in_progress,,Low,pm10,13.0
605,4,Bob Williams,2,Aerodrom,other,41.99201986443357,21.46060036632232,2023-10-23 22:10:11,2023-10-27 22:44:38,2023-10-28 13:33:52,,in_progress,,Low,pm10,14.0
606,4,Bob Williams,3,Centar,factory,41.99158785035176,21.423076619949786,2023-08-27 07:06:49,2023-09-24 00:49:42,,,pending,,Low,pm10,9.0
607,4,Bob Williams,2,Aerodrom,other,41.993673023559296,21.4521238029577,2023-08-14 11:19:12,2023-09-29 04:17:38,2023-10-01 18:47:41,2023-10-17 22:03:34,completed,declined,Low,pm10,17.0
608,2,Alice Doe,4,Gjorche,factory,42.00380315923864,21.40487755693337,2023-10-15 13:35:51,2023-10-25 22:23:57,2023-10-28 09:20:56,2023-10-28 09:36:20,completed,declined,Medium,pm10,23.0
609,3,Charlie Johnson,3,Centar,household,41.9845653803116,21.42466565381822,2023-10-09 19:46:56,2023-10-24 17:33:29,2023-10-27 20:46:10,,in_progress,,Low,pm10,13.0
610,4,Bob Williams,1,Karposh,other,42.00034972450692,21.40969955146974,2023-10-07 17:57:01,2023-10-19 03:04:37,2023-10-21 00:06:56,,in_progress,,Low,pm10,19.0
611,4,Bob Williams,4,Gjorche,factory,42.00470866868871,21.40643941700609,2023-08-28 23:31:35,2023-10-21 02:25:26,2023-10-28 19:22:04,2023-10-28 19:32:25,completed,declined,Low,pm10,11.0
612,1,John Doe,3,Centar,household,41.98573040452974,21.42950644864225,2023-10-04 20:54:18,2023-10-26 13:46:41,2023-10-28 09:24:42,,in_progress,,Low,pm10,10.0
613,4,Bob Williams,1,Karposh,household,42.00155759564005,21.408827133800933,2023-08-05 23:32:04,2023-09-27 04:55:38,2023-10-22 03:24:32,,in_progress,,Low,pm10,21.0
614,3,Charlie Johnson,5,Kapishtec,other,41.97130913862248,21.48487922308348,2023-08-22 20:21:53,2023-09-27 16:36:01,,,pending,,Low,pm10,13.0
615,4,Bob Williams,5,Kapishtec,household,41.97930571448368,21.494046227351337,2023-09-16 11:55:26,2023-10-28 05:34:31,2023-10-28 13:04:49,2023-10-28 16:38:58,completed,other,Low,pm10,13.0
616,2,Alice Doe,4,Gjorche,other,42.005019855525646,21.39840646526224,2023-10-14 14:03:49,2023-10-14 22:06:21,,,pending,,Low,pm10,21.0
617,4,Bob Williams,1,Karposh,household,42.00438131602176,21.40157449657922,2023-09-14 07:15:41,2023-10-01 00:03:09,2023-10-12 11:18:47,2023-10-25 05:20:30,completed,declined,Low,pm10,6.0
618,2,Alice Doe,2,Aerodrom,household,41.99257718215915,21.454115861085672,2023-09-22 19:44:36,2023-09-26 11:24:34,2023-10-02 10:57:42,2023-10-17 22:02:59,completed,fine,Medium,pm10,32.0
619,1,John Doe,5,Kapishtec,other,41.98319240509193,21.490982196559784,2023-08-21 13:38:17,2023-09-02 11:31:13,2023-10-14 15:54:36,2023-10-16 04:22:21,completed,other,Low,pm10,10.0
620,4,Bob Williams,1,Karposh,other,41.99591905750956,21.4104323852074,2023-10-25 16:48:08,2023-10-26 11:24:20,,,pending,,Low,pm10,10.0
621,4,Bob Williams,1,Karposh,household,42.00565407051084,21.414142306777645,2023-08-07 07:50:55,2023-09-22 19:06:11,2023-09-27 12:26:47,,in_progress,,Low,pm10,6.0
622,3,Charlie Johnson,1,Karposh,factory,42.00701640843207,21.40167930931188,2023-10-10 18:03:28,2023-10-21 10:21:01,,,pending,,Low,pm10,21.0
623,1,John Doe,3,Centar,factory,41.99047608125743,21.434156103556983,2023-08-28 17:07:53,2023-10-22 10:32:25,,,pending,,Low,pm10,8.0
624,2,Alice Doe,4,Gjorche,other,41.995894589336906,21.40204259061604,2023-08-20 22:28:32,2023-09-02 21:17:04,,,pending,,Low,pm10,9.0
